customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Z3SD-ULQUW,Male,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.24,270.1,Yes
Z3Z1-IFKFW,Female,0,No,No,1,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),41.91,18.8,No
Z4H1-HKRC1,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.8,180.02,Yes
Z4JI-J1HAM,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,109.23,18.8,Yes
Z4ND-5YT7R,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,80.4,5807.2,No
Z4W9-ZZM6S,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,91.98,298.37,Yes
Z4XW-F44I0,Female,0,Yes,No,66,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,38.52,2478.48,No
Z51T-YI82W,Female,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),74.39,4826.67,No
Z578-YX9M8,Female,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.4,794.92,Yes
Z5UX-7KLSS,Male,0,No,No,70,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,97.88,6852.68,No
Z6D3-0XHN9,Male,1,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.98,106.38,Yes
Z6EP-UDZ0G,Female,0,No,Yes,55,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,75.67,4146.99,Yes
Z6F8-TEQ2G,Female,0,No,Yes,4,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),78.93,368.73,Yes
Z6FW-TRIV8,Female,0,Yes,No,16,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,51.87,814.6,Yes
Z6NA-QF4BJ,Male,0,No,No,41,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.36,1808.9,Yes
Z6XC-7IHDF,Male,0,No,No,34,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,68.12,2268.81,Yes
Z6YI-OOIIK,Male,1,No,Yes,54,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),55.3,3066.26,No
Z73L-EMV3A,Male,0,No,Yes,71,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,53.39,3771.48,No
Z788-WJXYF,Male,0,No,Yes,58,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,53.42,3081.62,Yes
Z7LS-9CA55,Female,1,No,No,4,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,81.03,341.2,No
Z7TJ-J0ZJT,Male,0,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,84.27,4798.09,Yes
Z82G-DNOLK,Female,0,Yes,Yes,45,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),43.44,1954.4,No
Z881-5JJDB,Female,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,113.12,5887.39,No
Z8CN-OD4SW,Male,0,No,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),107.39,6296.62,Yes
Z8FG-7DHPH,Female,0,Yes,No,4,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,46.8,241.98,No
Z8FL-5HUOP,Female,0,No,Yes,56,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,79.7,4486.12,Yes
Z8I2-344EP,Male,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),104.24,5493.46,No
Z8NV-NY6N3,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),70.52,71.35,No
Z91E-SUNT9,Female,1,No,Yes,20,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,87.88,1792.39,No
Z9BP-XAO0K,Female,0,Yes,Yes,23,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.99,1715.35,Yes
Z9JC-PFDKK,Female,1,No,No,38,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),61.31,2302.88,No
Z9JG-ERIPI,Female,0,Yes,No,46,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.2,1111.78,Yes
Z9LA-6D25L,Male,1,No,No,3,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,51.79,164.52,No
Z9SI-13JF0,Female,0,No,No,64,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.61,5468.08,No
ZAH0-471QY,Female,1,No,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.83,265.45,No
ZAVU-K4RPV,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.72,573.72,No
ZAX8-XXL3M,Female,0,Yes,No,36,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,51.38,1785.45,Yes
ZBC0-AAGFU,Female,0,Yes,No,30,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,60.66,1784.95,No
ZBHM-L0ZXH,Female,0,No,Yes,51,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,41.0,2070.9,Yes
ZBR6-PFIT3,Male,0,No,No,46,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Mailed check,77.69,3548.45,No
ZBZM-6LS12,Female,1,No,No,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),59.77,4361.89,No
ZC9T-CMQVB,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,109.62,119.84,Yes
ZCA2-GZ586,Female,1,Yes,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Mailed check,76.85,3023.6,No
ZCMT-88ECR,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.42,40.61,No
ZCSE-GQJP2,Female,1,No,No,29,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.48,1852.2,Yes
ZCXU-2HNFG,Male,1,No,Yes,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,63.4,2341.67,Yes
ZD0N-KNRHT,Female,0,No,Yes,2,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),59.54,95.19,No
ZDFI-RQZMY,Male,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,53.42,2401.87,No
ZDFR-SO1V9,Male,0,No,No,31,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),94.22,2965.54,No
ZDSP-XVMEM,Male,0,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),37.09,159.28,Yes
ZDVG-W6AQ7,Female,0,Yes,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.36,1606.69,Yes
ZDVI-3NZGJ,Male,0,No,No,72,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,64.85,4677.37,No
ZEAE-U6ZEU,Female,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),89.53,560.49,No
ZEEJ-NGVY7,Male,0,Yes,Yes,69,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),69.2,4752.05,No
ZEMS-S7YI1,Female,0,No,No,47,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,79.27,3773.14,No
ZENU-ZTKTA,Female,0,Yes,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.49,18.8,Yes
ZET6-KXFI5,Female,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),100.12,581.91,Yes
ZF2A-5OSUM,Female,1,No,Yes,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),90.01,3510.53,Yes
ZFDS-2GU8A,Female,1,No,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),107.9,5117.92,Yes
ZFJ5-D5SS6,Female,1,Yes,No,64,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.82,3236.89,Yes
ZFPR-VI8IF,Female,0,No,No,20,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.64,1245.11,No
ZFSA-4IJHE,Male,0,No,No,72,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),40.52,2853.02,No
ZFSP-5SJL7,Male,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.7,1168.92,No
ZGCN-6DUWE,Female,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,52.96,1005.05,No
ZGH4-TPV37,Male,1,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.86,1371.5,No
ZGSM-SV8AA,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,86.44,133.64,Yes
ZH5P-NYI0W,Female,0,No,No,42,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),71.06,2987.9,No
ZH8Y-WGFU0,Male,1,No,Yes,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),47.58,431.67,Yes
ZHNO-MOV0V,Female,1,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.73,18.8,Yes
ZI1Z-78PB3,Female,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.15,643.42,No
ZICN-1YO16,Female,0,No,No,16,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,56.59,921.51,No
ZIGF-QCQZR,Female,0,No,Yes,28,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,31.51,919.17,Yes
ZIUJ-1F1N5,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,27.05,1577.59,Yes
ZJ0V-54OL2,Female,0,No,No,48,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),49.02,2403.83,No
ZJ6I-X0E1U,Female,0,No,Yes,8,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,41.71,312.78,No
ZJBC-FH27S,Male,0,Yes,No,2,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,56.91,39.34,No
ZK3D-RKXT2,Female,0,Yes,No,50,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),45.65,2307.59,No
ZKCV-I48OG,Female,0,No,No,54,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),88.59,4766.4,No
ZKJL-KEZ2T,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,55.88,147.42,No
ZKO3-51IUW,Male,0,No,No,12,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,49.36,625.49,Yes
ZKRV-UWTDQ,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,82.46,4319.01,No
ZKVQ-VBY8F,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,36.46,Yes
ZL6Q-VDLQ5,Female,0,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.15,5063.45,Yes
ZLCF-TFI6Z,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,74.47,210.34,Yes
ZLI1-K6Q5W,Male,0,No,No,64,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),79.2,5080.1,No
ZLMV-H14YZ,Female,0,Yes,No,45,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.24,4667.22,Yes
ZLO5-UQ9CL,Male,1,Yes,No,1,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),40.74,25.84,No
ZLOL-CSCSZ,Male,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,70.05,4920.65,No
ZLQH-0398U,Female,1,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.93,18.8,Yes
ZLSO-35LCH,Female,0,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),101.96,5290.66,No
ZLTD-58FRF,Male,1,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),21.22,973.13,No
ZMSN-YF66Z,Female,0,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,56.83,1251.34,Yes
ZMZC-YL2E4,Female,0,Yes,No,50,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,63.22,3163.86,No
ZN1C-1VTG9,Female,1,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,710.42,Yes
ZN2I-4YRWL,Male,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.01,923.37,Yes
ZN2P-13AA0,Male,0,No,No,1,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),56.52,159.61,No
ZN3X-OGRN9,Female,0,Yes,No,36,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),67.73,2508.7,No
ZN8B-9U3QJ,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.81,1343.66,No
ZNE7-05Y50,Male,0,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.83,1481.93,No
ZNNV-P5TWQ,Female,0,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.75,93.07,No
ZOHM-B8JT2,Male,0,No,No,38,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),88.09,3391.45,Yes
ZOHP-46HUT,Female,0,Yes,No,40,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),77.37,3055.77,No
ZOJS-6NI7N,Female,0,No,No,23,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,60.81,1477.38,No
ZOL3-SYT86,Female,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.13,2917.15,Yes
ZPUA-PMGNP,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,86.63,2588.74,No
ZPUW-ZLPYD,Male,0,Yes,No,4,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),69.33,221.2,No
ZPVJ-1TXBF,Female,0,No,Yes,23,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),55.91,1216.08,No
ZQ1I-U2Q8I,Male,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),79.31,4507.77,No
ZQPV-LNHTP,Female,0,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.24,507.41,Yes
ZQTA-11UVO,Female,0,No,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.47,1231.67,No
ZQVW-90NG0,Male,0,No,Yes,67,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,118.75,7959.7,No
ZQXY-0NCH6,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,58.4,253.72,Yes
ZR1P-HV8WV,Male,0,Yes,Yes,67,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),103.69,6923.72,Yes
ZR7L-FDVAU,Male,0,Yes,No,72,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,76.92,5536.68,No
ZRCY-B5XYB,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),78.61,1490.8,No
ZRGF-DCGHP,Female,0,No,No,39,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,91.74,3562.2,No
ZRY2-2ZADA,Female,1,No,Yes,20,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,42.3,867.4,Yes
ZSEC-C3CR9,Female,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.3,1314.21,No
ZSJG-DTEK3,Female,1,No,Yes,52,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,107.13,5542.16,Yes
ZSMV-HZRNW,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.33,166.62,Yes
ZSQ2-LPEZZ,Male,0,No,No,14,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,86.33,1274.88,Yes
ZSQY-O8QBB,Female,0,No,No,29,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,51.82,1553.58,No
ZSRV-RNZBE,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),83.51,6121.43,Yes
ZSY9-LJ5Y4,Female,1,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,21.82,1255.82,No
ZT4S-ISQOV,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),95.75,3579.98,No
ZT65-9Q0PK,Female,0,No,Yes,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),94.81,4823.7,No
ZT7D-INXVZ,Female,1,Yes,No,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,78.99,4222.81,Yes
ZTD9-YYF8S,Female,1,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.9,666.89,No
ZTK0-D4FZE,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.13,1333.99,Yes
ZTWZ-0RSS9,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,107.21,100.25,Yes
ZU18-T2UAX,Male,0,No,Yes,1,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,38.49,61.58,Yes
ZUE0-CF6NZ,Male,0,No,Yes,3,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),56.69,125.96,Yes
ZUFV-Y5CQI,Female,1,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.79,4963.1,Yes
ZUHE-DD01R,Male,0,No,No,44,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.75,3212.46,No
ZUI6-138V7,Female,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.41,484.75,Yes
ZUL1-ZGAWQ,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.19,690.92,Yes
ZV4B-RJCB4,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),97.87,7058.52,No
ZV7I-JAFD2,Male,0,Yes,Yes,54,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.37,2704.08,Yes
ZVB2-C0OD1,Female,0,Yes,Yes,5,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),75.3,424.65,Yes
ZVR0-F1AVD,Male,0,Yes,No,7,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.69,611.15,Yes
ZVUQ-HAWKE,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,64.98,890.22,Yes
ZVVI-ZBJQI,Male,0,No,No,60,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,88.26,5280.15,Yes
ZVVM-CF4FD,Female,0,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.06,1635.38,No
ZW75-EUYPO,Female,0,No,No,17,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),46.76,770.8,No
ZW83-WXA0N,Female,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.61,701.84,No
ZWEU-M48YW,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.48,1222.4,No
ZWKG-RPHT6,Male,1,Yes,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.93,399.61,No
ZWL7-39272,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,86.61,303.77,Yes
ZWRU-U9LZV,Female,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),114.87,4406.66,Yes
ZWSR-NWFIU,Female,0,Yes,No,47,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,93.64,4381.43,Yes
ZWT0-L897G,Male,0,No,Yes,42,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,92.91,3936.21,Yes
ZWUY-8ZXS6,Female,0,No,No,61,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,84.9,5280.32,No
ZXKY-8ZGH1,Female,0,Yes,No,41,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.31,3234.16,Yes
ZYCX-23BAX,Male,0,Yes,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.8,1229.9,No
ZYM3-CNSRH,Male,0,Yes,Yes,48,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,64.68,3183.05,No
ZYP2-IY3S0,Male,0,Yes,No,4,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Mailed check,46.58,157.54,No
ZZ0G-D0NUM,Male,0,No,No,17,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),43.09,788.18,Yes
ZZ6F-F31CU,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Mailed check,76.75,429.42,Yes
ZZ98-0Z103,Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,65.1,1341.06,No
ZZA1-HLRIL,Male,0,No,Yes,39,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,51.99,2004.37,No
ZZB9-CT9JN,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,63.1,92.37,Yes
ZZBO-J7I44,Female,0,No,No,57,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,61.84,3483.86,No
ZZG1-OPWYM,Female,0,No,Yes,49,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),87.68,4331.23,No
ZZNO-NPI7V,Female,0,No,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.54,399.15,Yes
